YEAR,BU CODE,SECTOR,ACCOUNT CODE,Budget,Utilization,CAF
2023,260000,CSS,704000110200,8822000,8494405.77,8784608.58
2023,260000,CSS,704000030500,208800,191708.39,191708.39
2023,260000,CSS,704000090170,30000,0,0
2023,260000,CSS,703000010500,2851951.01,2828289.54,0
2023,260000,CSS,703000030200,2521500,1110319.98,1110319.98
2023,260000,CSS,702000030200,18206382.91,15821438.85,0
2023,260000,CSS,702000130240,870765,889561.16,0
2023,260000,CSS,702000050300,136700,128941.25,128941.25
2023,535100,CSS,704000010200,87250,10850,10850
2023,535100,CSS,704000250300,265500,0,0
2023,535100,CSS,704000030500,98000,86800,86800
2023,535100,CSS,704000090170,20000,0,0
2023,535100,CSS,703000030200,1218200,1007334.67,1084572.23
2023,535100,CSS,702000050300,608650,0,0
2023,535200,CSS,704000010200,55000,49267,49267
2023,535200,CSS,704000250300,265500,0,0
2023,535200,CSS,704000030500,98000,86499.51,86499.51
2023,535200,CSS,704000090170,20000,0,0
2023,535200,CSS,702000050300,640900,0,0
2023,35,CSS,703000030200,1218200,804210.33,851823.33
2023,403200,PCMS,170332010000,2400,0,0
2023,403200,PCMS,704000010200,3779200,86092,86092
2023,403200,PCMS,704000110200,359800,0,169884.3
2023,403200,PCMS,704000010600,3360000,3360000,3360000
2023,403200,PCMS,704000030500,164400,135730.68,135730.68
2023,403200,PCMS,704000090170,13000,0,0
2023,403200,PCMS,703000010500,5267438.72,5280891.86,0
2023,403200,PCMS,703000030200,1830950,378517.08,378517.08
2023,403200,PCMS,702000130240,2375541.56,2365263.96,0
2023,403200,PCMS,702000050300,98550,0,0
2023,511100,PCMS,704000150600,1664900,1550000,1550000
2023,511100,PCMS,704000010200,691006,647444,647444
2023,511100,PCMS,704000090150a,538494,383091.21,0
2023,511100,PCMS,704000160000,8635500,4360389.39,4781312.63
2023,511100,PCMS,704000030500,3812600,1047752.31,1096300.18
2023,511100,PCMS,703000010500,2262287.14,2247147.53,0
2023,511100,PCMS,703000030200,942748.39,840974.02,929674.02
2023,511100,PCMS,702000130240,1710883.95,1605745.68,0
2023,511100,PCMS,702000050300,278945.61,272219.97,272219.97
2023,403100,PCMS,170332010000,24500,0,0
2023,403100,PCMS,704000010200,599170,163606,163606
2023,403100,PCMS,704000090150a,1076046.24,229069.62,0
2023,403100,PCMS,704000030500,180000,147675.92,147675.92
2023,403100,PCMS,704000090170,13000,0,0
2023,403100,PCMS,703000010500,2508943.08,2474520.83,0
2023,403100,PCMS,703000030200,1538450,361286.14,361286.14
2023,403100,PCMS,702000130240,3251665.17,3216676.99,0
2023,403100,PCMS,702000050300,98550,0,0
2023,403000,ROAS,170332010000,0,0,0
2023,403000,ROAS,704000010200,0,0,0
2023,403000,ROAS,704000090150a,0,0,0
2023,403000,ROAS,704000110200,0,0,0
2023,403000,ROAS,704000030500,0,0,0
2023,403000,ROAS,704000090170,0,0,0
2023,403000,ROAS,703000010500,4456.53,4456.53,0
2023,403000,ROAS,703000030200,0,0,0
2023,403000,ROAS,702000050300,0,0,0
2023,205100,EO,170332010000,6500,0,0
2023,205100,EO,704000010200,949400,762768.95,762768.95
2023,205100,EO,704000090153,3715900,1698060,3499370
2023,205100,EO,704000170200,38500,0,0
2023,205100,EO,704000030500,417300,289477.42,321377.42
2023,205100,EO,704000090170,35000,0,0
2023,205100,EO,703000010500,1845400,1447722.07,0
2023,205100,EO,703000030200,1091400,341051.76,341551.76
2023,205100,EO,702000130240,3385600,306199.73,0
2023,205100,EO,702000050300,208600,0,0
2023,900178,PROVISION,707000000000,16470020.36,0,0
2023,332400,ROAS,170323030209,25000,19307.5,0
2023,332400,ROAS,160015225000,1236400,1230072.7,0
2023,332400,ROAS,170332209000,432300,365145,0
2023,332400,ROAS,170310030209,190231.6,142645.5,0
2023,332400,ROAS,704000130200,86600,66548,66548
2023,332400,ROAS,704000090100,23200,0,0
2023,332400,ROAS,704000110500,2600,0,0
2023,332400,ROAS,704000150300,5500,5070,5070
2023,332400,ROAS,704000090500,100000,21000,0
2023,332400,ROAS,704000150600,84000,77612,77612
2023,332400,ROAS,704000010200,225400,193432.57,193432.57
2023,332400,ROAS,704000010300,3000,0,0
2023,332400,ROAS,704000030210,2817100,2769610.81,2769610.81
2023,332400,ROAS,704000090150a,685672.4,568673.46,0
2023,332400,ROAS,704000030220,70400,70150,70150
2023,332400,ROAS,704000090300,500,0,0
2023,332400,ROAS,704000090400,7300,6900,6900
2023,332400,ROAS,701006210000,200100,194041,194041
2023,332400,ROAS,704000110100,36600,22740,22740
2023,332400,ROAS,704000110200,400,0,0
2023,332400,ROAS,704000110300,4400,0,0
2023,332400,ROAS,704000030300,52000,34540,34540
2023,332400,ROAS,704000170900,279800,242060,242060
2023,332400,ROAS,704000170100,2076300,1586642.2,1586642.2
2023,332400,ROAS,704000171400,1945200,1353515.15,1353515.15
2023,332400,ROAS,704000170200,110800,100995.96,100995.96
2023,332400,ROAS,704000170400,81200,39790,39790
2023,332400,ROAS,704000090900,240000,218461.54,218461.54
2023,332400,ROAS,704000150500,355800,331395.75,331395.75
2023,332400,ROAS,704000030500,341900,284000.22,284000.22
2023,332400,ROAS,704000090170,1700,0,0
2023,332400,ROAS,704000170600,81200,76860,76860
2023,332400,ROAS,704000030230,43300,38784.9,38784.9
2023,332400,ROAS,704000075100,2792100,2790353,2790353
2023,332400,ROAS,704000074500,27600,8235,8235
2023,332400,ROAS,704000074250,33700,33090,33090
2023,332400,ROAS,704000074150,29800,18150,18150
2023,332400,ROAS,703000030100,190700,162888.83,162888.83
2023,332400,ROAS,703000030200,2958900,2832906.11,2832906.11
2023,332400,ROAS,702000030400,60500,56035,56035
2023,332400,ROAS,702000050450,390000,326750,326750
2023,332400,ROAS,702000050350,1068900,1068900,1068900
2023,332400,ROAS,702000090400,237400,257431.22,257431.22
2023,332400,ROAS,702000050250,2352300,2352300,2352300
2023,332400,ROAS,702000050150,3112600,3112600,3112600
2023,331700,ROAS,170323030216,91400,66327,0
2023,331700,ROAS,160080010000,66600,0,0
2023,331700,ROAS,160080216000,1403500,1042170,0
2023,331700,ROAS,170332010000,154900,0,0
2023,331700,ROAS,170332216000,467500,362489,0
2023,331700,ROAS,170310030216,135731.6,83992.09,0
2023,331700,ROAS,704000130200,187000,102231,102231
2023,331700,ROAS,704000130500,113600,4800,4800
2023,331700,ROAS,704000130400,1178763,16000,21200
2023,331700,ROAS,704000010100,21900,0,0
2023,331700,ROAS,704000090100,14300,0,0
2023,331700,ROAS,704000110500,1800,0,0
2023,331700,ROAS,704000090500,100000,38860,0
2023,331700,ROAS,704000150600,272800,248966,248966
2023,331700,ROAS,704000010200,3047500,537253.5,2376056.5
2023,331700,ROAS,704000010300,3000,0,0
2023,331700,ROAS,704000030210,2673500,1685064.83,1685064.83
2023,331700,ROAS,704000090150a,1333137.56,816355.09,0
2023,331700,ROAS,704000030220,226900,147275,147275
2023,331700,ROAS,704000090400,2500,0,0
2023,331700,ROAS,701006210000,471900,410899.5,410899.5
2023,331700,ROAS,704000110100,13600,0,0
2023,331700,ROAS,704000110200,6600,0,0
2023,331700,ROAS,704000110300,3200,0,0
2023,331700,ROAS,704000030300,27700,14616,14616
2023,331700,ROAS,704000170900,669600,129651.21,129651.21
2023,331700,ROAS,704000170100,2748095.28,1480479.09,2748095.28
2023,331700,ROAS,704000171400,2315041.72,1513096.75,1853141.72
2023,331700,ROAS,704000170300,35200,0,0
2023,331700,ROAS,704000170200,69800,69516.41,69516.41
2023,331700,ROAS,704000170400,196400,48266.44,48266.44
2023,331700,ROAS,704000050500,5400,2688,2688
2023,331700,ROAS,704000090900,240000,223076.92,240000
2023,331700,ROAS,704000150500,731200,497287.08,526627.08
2023,331700,ROAS,704000030500,421700,278317.39,321317.39
2023,331700,ROAS,704000090170,25000,0,0
2023,331700,ROAS,704000170600,174800,57150,57150
2023,331700,ROAS,704000030230,46800,43598.64,43598.64
2023,331700,ROAS,704000075100,1118700,1118604.2,1118604.2
2023,331700,ROAS,704000074500,4500,0,0
2023,331700,ROAS,704000074250,33300,31500,31500
2023,331700,ROAS,704000074150,24000,19020,19020
2023,331700,ROAS,703000030100,339200,295238.7,295238.7
2023,331700,ROAS,703000030200,9004900,4144427.03,7469739.53
2023,331700,ROAS,702000130100,80800,55000.25,55000.25
2023,331700,ROAS,702000030400,1406900,60515.5,60515.5
2023,331700,ROAS,702000050450,527300,407875,407875
2023,331700,ROAS,702000050350,1150600,1015320.71,1015320.71
2023,331700,ROAS,702000090400,177000,177000,177000
2023,331700,ROAS,702000050250,2555500,2322120.99,2322120.99
2023,331700,ROAS,702000050150,5263400,3522710.018,3522710.02
2023,401100,FSS,704000010200,1777212.5,1484753.4,1611025
2023,401100,FSS,704000160000,18200,0,0
2023,401100,FSS,704000110200,139600,3415.16,3575.04000000001
2023,401100,FSS,704000030500,215600,210248.03,210248.03
2023,401100,FSS,704000090170,74100,0,0
2023,401100,FSS,703000010500,3456607.47,3478675.34,0
2023,401100,FSS,703000030200,797500,520303.48,534103.48
2023,401100,FSS,702000130240,1174363.04,1174363.04,0
2023,401100,FSS,702000050300,358400,0,0
2023,533000,CSS,170580020000,29093900,0,0
2023,533000,CSS,160155010000,1330559000,0,0
2023,533000,CSS,160220010000,13258600,8058600,0
2023,533000,CSS,160080215000,1656468.8,0,0
2023,533000,CSS,160080225000,1338270.01,0,0
2023,533000,CSS,160080219000,1899604,0,0
2023,533000,CSS,160080300000,2160995.2,0,0
2023,533000,CSS,160080201000,1855957.6,0,0
2023,533000,CSS,160080202000,1917350.4,0,0
2023,533000,CSS,160080204000,20721551.2,0,0
2023,533000,CSS,160080205000,2092171.2,0,0
2023,533000,CSS,160080207000,2086817.6,0,0
2023,533000,CSS,160080220000,1841834.4,0,0
2023,533000,CSS,160080010000,2043395976,64090,0
2023,533000,CSS,160080208000,1662785.6,0,0
2023,533000,CSS,160080211000,2175168.8,0,0
2023,533000,CSS,160080212000,2052282.4,0,0
2023,533000,CSS,160080216000,2071602.4,0,0
2023,533000,CSS,160080221000,1888045.6,0,0
2023,533000,CSS,160080250000,2081020,0,0
2023,533000,CSS,160080226000,2137665.6,0,0
2023,533000,CSS,160080223000,2154185.6,0,0
2023,533000,CSS,160080213000,1963143.2,0,0
2023,533000,CSS,160080218000,2215410.4,0,0
2023,533000,CSS,160080214000,2257584,0,0
2023,533000,CSS,160015000300,578276000,0,0
2023,533000,CSS,160140010000,50800000,25193832,0
2023,533000,CSS,170332010000,1121600,17760,0
2023,533000,CSS,160200010000,728000,0,0
2023,533000,CSS,704000091050,119336000,74784182.49,116265148.79
2023,533000,CSS,704000090100,440000,82132.85,82132.85
2023,533000,CSS,704000150600,231200,0,0
2023,533000,CSS,704000010200,423693.75,214267.85,247067.85
2023,533000,CSS,704000090150a,6553416.08,1960954.89,0
2023,533000,CSS,704000090400,2200,0,0
2023,533000,CSS,704000250800,4210600,1680000,1680000
2023,533000,CSS,704000170900,7500000,2058272.87,5801794.87
2023,533000,CSS,704000170200,17101600,2320000,2320000
2023,533000,CSS,704000170400,3300000,2096317.58,3091353.08
2023,533000,CSS,704000171700,22700,0,0
2023,533000,CSS,704000091000,146346000,51337123.18,145052340.68
2023,533000,CSS,704000090700,3600000,3600000,3600000
2023,533000,CSS,704000150500,9384300,45051.96,3938776.96
2023,533000,CSS,704000030500,769200,679025.69,679025.69
2023,533000,CSS,704000090170,221800,0,0
2023,533000,CSS,704000074500,21300,4980,4980
2023,533000,CSS,704000074250,165300,160530,163440
2023,533000,CSS,704000074150,284100,234126,234126
2023,533000,CSS,703000010500,180611.99,180611.99,0
2023,533000,CSS,703000030100,16102000,9742643.75,15605090.9
2023,533000,CSS,703000030200,50352170,48927830.9895,49705128.43
2023,533000,CSS,702000030400,7411900,191250,191250
2023,533000,CSS,702000050100,18303094.13,10124625.13,10124625.13
2023,533000,CSS,702000050200,97192253.63,44071632.13,44071632.13
2023,533000,CSS,702000050300,84271200,57779219.29,57779219.29
2023,533000,CSS,702000130200,11560000,36800,36800
2023,332500,ROAS,170323030213,198600,170506.5,0
2023,332500,ROAS,160080213000,3927400,3890000,0
2023,332500,ROAS,170332213000,335800,241550,0
2023,332500,ROAS,170310030213,161688.3,153598.84,0
2023,332500,ROAS,704000130200,261700,171930,171930
2023,332500,ROAS,704000130500,2300,0,0
2023,332500,ROAS,704000090100,28500,9228.91,9228.91
2023,332500,ROAS,704000090500,100000,0,0
2023,332500,ROAS,704000150600,103000,84580,84580
2023,332500,ROAS,704000010200,612900,603289.6,603289.6
2023,332500,ROAS,704000010300,3000,0,0
2023,332500,ROAS,704000030210,3051300,2946592.82,2946592.82
2023,332500,ROAS,704000090150a,879176.6,681353.19,0
2023,332500,ROAS,704000030220,252000,251580,251580
2023,332500,ROAS,704000090300,500,0,0
2023,332500,ROAS,704000090400,7700,7700,7700
2023,332500,ROAS,701006210000,653700,637585.5,637585.5
2023,332500,ROAS,704000110100,28600,21960,26400
2023,332500,ROAS,704000030300,58400,30364,32655
2023,332500,ROAS,704000170900,67500,38520,38520
2023,332500,ROAS,704000170100,1732600,1425536.14,1645796.9
2023,332500,ROAS,704000171400,2044700,1846931.05,1993986.24
2023,332500,ROAS,704000171200,600,0,0
2023,332500,ROAS,704000170200,189000,102995,102995
2023,332500,ROAS,704000170400,97400,96399,96399
2023,332500,ROAS,704000090900,240000,226666.64,240000
2023,332500,ROAS,704000150500,433800,429203,429203
2023,332500,ROAS,704000030500,242600,185878.11,185878.11
2023,332500,ROAS,704000090170,14000,0,0
2023,332500,ROAS,704000170600,176300,175824,175824
2023,332500,ROAS,704000030230,203900,133626.01,133626.01
2023,332500,ROAS,704000075100,3100,3080,3080
2023,332500,ROAS,704000074500,9805,9805,9805
2023,332500,ROAS,704000074250,21700,18990,18990
2023,332500,ROAS,704000074150,16795,16180,16180
2023,332500,ROAS,703000030100,156500,154659.79,154659.79
2023,332500,ROAS,703000030200,4840600,4698253.98,4698253.98
2023,332500,ROAS,702000130100,0,0,0
2023,332500,ROAS,702000030400,98500,98200,98200
2023,332500,ROAS,702000050450,540000,505125,505125
2023,332500,ROAS,702000050350,558300,558300,558300
2023,332500,ROAS,702000090400,204500,117000,117000
2023,332500,ROAS,702000050250,2672500,1996466.1,1996466.1
2023,332500,ROAS,702000050150,2869800,2503341.45,2503341.45
2023,401310,FSS,160285010000,284500,0,0
2023,401310,FSS,160270010000,865700,0,0
2023,401310,FSS,170332010000,38000,30868,0
2023,401310,FSS,704000010200,224300,166215.81,166215.81
2023,401310,FSS,704000160000,86569575,0,0
2023,401310,FSS,704000110200,35100,25532.39,29992.06
2023,401310,FSS,704000030500,309600,257286.75,257286.75
2023,401310,FSS,704000090170,25000,0,0
2023,401310,FSS,703000010500,4936791.95,5061992.05,0
2023,401310,FSS,703000030200,3471900,3245557.43,3245557.43
2023,401310,FSS,702000130240,2129663.6,1851153.65,0
2023,401310,FSS,702000050300,500800,0,0
2023,331400,ROAS,160035218000,1533800,1507894.5,0
2023,331400,ROAS,170323030218,177500,0,0
2023,331400,ROAS,160080218000,1136900,937200,0
2023,331400,ROAS,170332218000,465300,317250,0
2023,331400,ROAS,170310030218,129407.2,92034,0
2023,331400,ROAS,704000130200,189000,161000,161000
2023,331400,ROAS,704000090100,5000,0,0
2023,331400,ROAS,704000090500,100000,49935,0
2023,331400,ROAS,704000150600,363000,7158,7158
2023,331400,ROAS,704000010200,432800,296352.7,296352.7
2023,331400,ROAS,704000010300,3000,0,0
2023,331400,ROAS,704000030210,5068500,4793075.1,4793075.1
2023,331400,ROAS,704000090150a,896386.16,846363.25,0
2023,331400,ROAS,704000030220,426200,268048.5,268048.5
2023,331400,ROAS,704000090400,4000,900,900
2023,331400,ROAS,701006210000,2098159,2098159,2098159
2023,331400,ROAS,704000110100,23700,10132.2,10132.2
2023,331400,ROAS,704000110200,6000,1996,1996
2023,331400,ROAS,704000110300,3800,0,0
2023,331400,ROAS,704000030300,84500,26040,26040
2023,331400,ROAS,704000170900,337600,191381.6,191381.6
2023,331400,ROAS,704000170100,3508000,2236866.88,2932573.32
2023,331400,ROAS,704000171400,2803700,2092565.89,2679055.36
2023,331400,ROAS,704000170200,79500,78640,78640
2023,331400,ROAS,704000170400,156900,84162.05,84162.05
2023,331400,ROAS,704000090900,240000,240000,240000
2023,331400,ROAS,704000150500,1032100,532965.6,534150
2023,331400,ROAS,704000030500,249600,189946.85,189946.85
2023,331400,ROAS,704000090170,35000,0,0
2023,331400,ROAS,704000030230,379700,371309.91,371309.91
2023,331400,ROAS,704000075100,344100,330722.76,330722.76
2023,331400,ROAS,704000074500,11000,8351.78,8351.78
2023,331400,ROAS,704000074250,24200,23790,23790
2023,331400,ROAS,704000074150,26000,17015,17015
2023,331400,ROAS,703000030100,505200,276485.12,485763.69
2023,331400,ROAS,703000030200,3737600,3699572.34,3699572.34
2023,331400,ROAS,702000130100,51020,43430,43430
2023,331400,ROAS,702000030400,109300,58500,79000
2023,331400,ROAS,702000050450,471300,427750,427750
2023,331400,ROAS,702000050350,1131300,796503.22,796503.22
2023,331400,ROAS,702000090400,326200,181890,181890
2023,331400,ROAS,702000050250,3148100,2588234.36,2588234.36
2023,331400,ROAS,702000050150,6411000,5571694.94,5571694.94
2023,332000,ROAS,170323030203,300000,296812.85,0
2023,332000,ROAS,160080203000,294600,290100,0
2023,332000,ROAS,170332203000,797200,598523.18,0
2023,332000,ROAS,170310030203,627293.1,434345.2,0
2023,332000,ROAS,704000130200,350000,180778.77,180778.77
2023,332000,ROAS,704000130500,20000,0,0
2023,332000,ROAS,704000010100,36900,36882.18,36882.18
2023,332000,ROAS,704000090100,9400,8780.8,8780.8
2023,332000,ROAS,704000090500,100000,0,0
2023,332000,ROAS,704000150600,300000,269765,269765
2023,332000,ROAS,704000010200,3243370,2408940.8,2408940.8
2023,332000,ROAS,704000010300,5000,0,0
2023,332000,ROAS,704000030210,10645000,10418528.94,10418528.94
2023,332000,ROAS,704000090150a,1445250.18,1058472.06,0
2023,332000,ROAS,704000030220,79800,48797,48797
2023,332000,ROAS,704000090400,1500,1000,1000
2023,332000,ROAS,701006210000,2694800,2351993,2351993
2023,332000,ROAS,704000110100,20100,17176.5,17176.5
2023,332000,ROAS,704000110200,11800,9570,9570
2023,332000,ROAS,704000030300,50000,41629.2,41629.2
2023,332000,ROAS,704000170900,50000,46380,46380
2023,332000,ROAS,704000170100,5180700,4346149.11,4346149.11
2023,332000,ROAS,704000171400,3395000,2550917.88,2550917.88
2023,332000,ROAS,704000170200,2332102,2121995.39,2121995.39
2023,332000,ROAS,704000170400,44000,35484,35484
2023,332000,ROAS,704000171800,6000,500,500
2023,332000,ROAS,704000050200,79200,41033.5,41033.5
2023,332000,ROAS,704000090900,288000,288000,288000
2023,332000,ROAS,704000150500,934500,835078.34,835078.34
2023,332000,ROAS,704000030500,549400,474673.03,474673.03
2023,332000,ROAS,704000170600,788800,668079.2,668079.2
2023,332000,ROAS,704000030230,520400,320159.42,320159.42
2023,332000,ROAS,704000075100,1360000,1358043.93,1358043.93
